Time,RA_corrected(mas),Dec_corrected(mas),RadialVelocity
71736037.964083,-0.611647,-21.266400,-90061.458114
71744077.416954,-0.936857,-22.224640,-116357.295291
71752116.869824,-1.098125,-20.639850,-142264.750689
71760156.322695,-1.157299,-20.507991,-167695.295159
71768195.775565,-1.241500,-21.316570,-192562.029217
71776235.228436,-1.640499,-19.070524,-216779.979998
71784274.681306,-1.515983,-18.234663,-240266.391607
71792314.134177,-1.693382,-17.047944,-262941.007918
71800353.587048,-1.937884,-18.412954,-284726.346815
71808393.039918,-1.911014,-16.961416,-305547.964958
71816432.492789,-2.072446,-16.935638,-325334.712166
71824471.945659,-2.363968,-16.908629,-344018.974544
71832511.398530,-2.345591,-12.956641,-361536.905540
71840550.851400,-2.531984,-12.455532,-377828.644097
71848590.304271,-2.517464,-10.917768,-392838.519226
71856629.757142,-2.756281,-12.580905,-406515.240230
71864669.210012,-2.698879,-10.045501,-418812.071967
71872708.662883,-2.853637,-5.056829,-429686.994567
71880748.115753,-2.924125,-6.887464,-439102.847001
71888787.568624,-2.865689,-3.041547,-447027.454075
71896827.021494,-2.880121,-2.468601,-453433.736375
71904866.474365,-2.944555,-3.594979,-458299.802798
71912905.927236,-2.938071,-2.025702,-461609.025367
71920945.380106,-3.030662,0.740761,-463350.096031
71928984.832977,-3.046864,2.688811,-463517.065328
71937024.285847,-3.010676,0.855557,-462109.362704
71945063.738718,-3.024853,3.782253,-459131.798458
71953103.191588,-2.775112,5.554500,-454594.547317
71961142.644459,-2.940272,5.927118,-448513.113659
71969182.097329,-2.832921,7.992619,-440908.278534
71977221.550200,-2.690135,9.426627,-431806.028656
71985261.003071,-2.603256,11.209736,-421237.467594
71993300.455941,-2.603956,14.049129,-409238.709503
72001339.908812,-2.375427,10.782866,-395850.755699
72009379.361682,-2.454771,13.216364,-381119.354562
72017418.814553,-2.427748,15.065349,-365094.845212
72025458.267423,-2.140814,15.915012,-347831.985480
72033497.720294,-2.013229,17.315272,-329389.764809
72041537.173165,-1.869462,19.702062,-309831.202668
72049576.626035,-1.816382,19.520098,-289223.133211
72057616.078906,-1.719560,17.237490,-267635.976894
72065655.531776,-1.678298,20.329487,-245143.499842
72073694.984647,-1.271504,20.296411,-221822.561779
72081734.437517,-1.226051,23.201981,-197752.853386
72089773.890388,-1.069922,22.172900,-173016.623991
72097813.343259,-0.962121,22.521074,-147698.400514
72105852.796129,-0.649799,22.337979,-121884.698618
72113892.249000,-0.567349,22.959190,-95663.727086
72121931.701870,-0.539677,23.374123,-69125.086392
72129971.154741,-0.370462,23.000979,-42359.462528
72138010.607611,-0.011644,22.658164,-15458.317116
72146050.060482,0.150024,21.952924,11486.425128
72154089.513353,0.367813,23.640647,38382.690509
72162128.966223,0.471860,25.059619,65138.570987
72170168.419094,0.430620,22.423791,91662.638233
72178207.871964,0.959739,21.203319,117864.256056
72186247.324835,1.100005,22.691995,143653.890115
72194286.777705,1.237753,20.135925,168943.413872
72202326.230576,1.291788,19.103855,193646.409732
72210365.683447,1.308213,22.484351,217678.464340
72218405.136317,1.513578,18.254886,240957.457035
72226444.589188,1.573255,18.851899,263403.840470
72234484.042058,1.816867,18.530145,284940.912427
72242523.494929,1.847374,18.684046,305495.077929
72250562.947799,2.073752,16.764832,324996.100712
72258602.400670,2.219983,13.863293,343377.343245
72266641.853541,2.379850,14.446631,360575.994429
72274681.306411,2.528337,13.392820,376533.284229
72282720.759282,2.566314,10.384043,391194.684511
72290760.212152,2.649743,11.161744,404510.095361
72298799.665023,2.747890,8.966602,416434.016285
72306839.117893,2.436759,7.395506,426925.701692
72314878.570764,2.846610,7.385268,435949.300128
72322918.023635,2.908085,7.712117,443473.976782
72330957.476505,2.841854,4.700449,449474.018850
72338996.929376,2.897479,1.871229,453928.923414
72347036.382246,2.961029,1.792805,456823.467481
72355075.835117,2.862366,1.836737,458147.760014
72363115.287987,2.915312,-1.891393,457897.275738
72371154.740858,2.885817,-3.427857,456072.870589
72379194.193728,2.937226,-3.484071,452680.778795
72387233.646599,2.793939,-4.382788,447732.591578
72395273.099470,2.660628,-6.158778,441245.217537
72403312.552340,2.598286,-10.758766,433240.824874
72411352.005211,2.722049,-9.849550,423746.765639
72419391.458081,2.598622,-9.455095,412795.482273
72427430.910952,2.431094,-14.381961,400424.396735
72435470.363822,2.427314,-11.584986,386675.782634
72443509.816693,2.406416,-12.744741,371596.620777
72451549.269564,2.185086,-16.090504,355238.438625
72459588.722434,2.196618,-14.397681,337657.134212
72467628.175305,1.831029,-18.466422,318912.785149
72475667.628175,1.770593,-14.846060,299069.443317
72483707.081046,1.594610,-19.712944,278194.915997
72491746.533916,1.388607,-16.620324,256360.534170
72499785.986787,1.260695,-23.806983,233640.908761
72507825.439658,1.131488,-20.555917,210113.675689
72515864.892528,0.879695,-21.742931,185859.230572
72523904.345399,0.811060,-21.388068,160960.454009
72531943.798269,0.749037,-20.841486,135502.428362
72539983.251140,0.513403,-21.571104,109572.147019
72548022.704010,0.389755,-24.001559,83258.217129
72556062.156881,0.204420,-23.070938,56650.556816
72564101.609752,0.091868,-22.418238,29840.087923
72572141.062622,-0.241556,-24.264846,2918.425311
72580180.515493,-0.334447,-24.848747,-24022.436192
72588219.968363,-0.371518,-23.427582,-50890.436154
72596259.421234,-0.743106,-21.405238,-77593.763119
72604298.874104,-0.764897,-22.812953,-104041.168343
72612338.326975,-0.778431,-22.433218,-130142.277597
72620377.779846,-1.201559,-20.890266,-155807.899992
72628417.232716,-1.284894,-21.715289,-180950.332754
72636456.685587,-1.317386,-20.753177,-205483.660916
72644496.138457,-1.634256,-19.125098,-229324.050901
72652535.591328,-1.699626,-19.377555,-252390.036991
72660575.044198,-1.968344,-18.718784,-274602.799708
72668614.497069,-1.999312,-17.925529,-295886.435149
72676653.949940,-2.092740,-16.318977,-316168.214362
72684693.402810,-2.183497,-14.113054,-335378.831861
72692732.855681,-2.429401,-13.819517,-353452.642471
72700772.308551,-2.475882,-14.438446,-370327.885622
72708811.761422,-2.471223,-11.575329,-385946.896413
72716851.214292,-2.507992,-11.662123,-400256.302652
72724890.667163,-2.685561,-9.632016,-413207.207229
72732930.120034,-2.749815,-6.957638,-424755.355222
72740969.572904,-2.662571,-6.388394,-434861.285100
72749009.025775,-2.869859,-6.739922,-443490.463591
72757048.478645,-2.978683,-4.828645,-450613.403664
72765087.931516,-2.905861,-2.088981,-456205.765304
72773127.384386,-2.855698,-2.382393,-460248.438689
72781166.837257,-2.973516,-0.272278,-462727.609470
72789206.290127,-2.746532,2.691338,-463634.806002
72797245.742998,-2.813290,0.975291,-462966.928278
72805285.195869,-2.966376,4.375805,-460726.258518
72813324.648739,-2.917004,4.999922,-456920.453387
72821364.101610,-2.898133,4.828030,-451562.517813
72829403.554480,-2.750647,7.768631,-444670.760563
72837443.007351,-2.814671,8.657885,-436268.731668
72845482.460221,-2.567780,10.421163,-426385.141952
72853521.913092,-2.620756,13.266238,-415053.764933
72861561.365963,-2.455944,11.886148,-402313.321398
72869600.818833,-2.515423,12.675085,-388207.347103
72877640.271704,-2.369106,15.033560,-372784.044001
72885679.724574,-2.196622,17.562730,-356096.115524
72893719.177445,-1.967454,14.833812,-338200.586499
72901758.630315,-2.069644,18.524995,-319158.608279
72909798.083186,-1.884096,16.542792,-299035.249783
72917837.536057,-1.683648,20.500592,-277899.275147
72925876.988927,-1.585293,19.264298,-255822.908749
72933916.441798,-1.326685,20.811105,-232881.588409
72941955.894668,-1.322605,19.533109,-209153.707606
72949995.347539,-1.202603,24.198256,-184720.347596
72958034.800409,-0.915715,21.775864,-159665.000357
72966074.253280,-0.582057,24.166096,-134073.283269
72974113.706151,-0.731541,23.515167,-108032.646564
72982153.159021,-0.504528,21.378903,-81632.074488
72990192.611892,-0.228362,23.937049,-54961.781235
72998232.064762,-0.067524,22.330578,-28112.902670
73006271.517633,0.046943,22.922100,-1177.184906
73014310.970503,0.282740,24.270011,25753.329200
73022350.423374,0.323732,24.449752,52586.614574
73030389.876245,0.540731,22.794259,79230.978387
73038429.329115,0.582091,23.287392,105595.373377
73046468.781986,0.974004,23.720927,131589.708973
73054508.234856,1.078278,23.371523,157125.159146
73062547.687727,1.136536,21.135681,182114.465936
73070587.140597,1.427863,20.847097,206472.237628
73078626.593468,1.430608,17.657387,230115.240544
73086666.046339,1.541594,20.182263,252962.683463
73094705.499209,1.610570,18.683263,274936.493700
73102744.952080,1.813759,16.379672,295961.583883
73110784.404950,2.014400,13.944982,315966.108538
73118823.857821,2.217180,18.161444,334881.709601
73126863.310691,2.218869,14.162013,352643.750002
73134902.763562,2.306319,12.102913,369191.534532
73142942.216432,2.477526,10.001105,384468.517259
73150981.669303,2.446351,10.765018,398422.494742
73159021.122174,2.428635,10.045004,411005.784423
73167060.575044,2.645095,10.384595,422175.387564
73175100.027915,2.515235,6.182061,431893.136174
73183139.480785,2.623215,6.652217,440125.823444
73191178.933656,2.863242,3.159610,446845.317205
73199218.386526,2.680279,3.969223,452028.656073
73207257.839397,2.944464,2.034486,455658.127909
73215297.292268,2.701711,1.051784,457721.330328
73223336.745138,2.684648,-0.560556,458211.213103
73231376.198009,2.834782,-1.717293,457126.102240
73239415.650879,2.782082,-2.750368,454469.705703
73247455.103750,2.775224,-5.965602,450251.100746
73255494.556620,2.739770,-6.918527,444484.702891
73263534.009491,2.676022,-9.223154,437190.216671
73271573.462362,2.530137,-9.528358,428392.568294
73279612.915232,2.515063,-7.076745,418121.820470
73287652.368103,2.457973,-12.496563,406413.069687
73295691.820973,2.376562,-12.425869,393306.326264
73303731.273844,2.341816,-13.897904,378846.377654
73311770.726714,2.236721,-15.475634,363082.635383
73319810.179585,2.103386,-15.340610,346068.966213
73327849.632456,1.963224,-16.772195,327863.508066
73335889.085326,1.656609,-16.191096,308528.471364
73343928.538197,1.760583,-18.759575,288129.926445
73351967.991067,1.489802,-22.270108,266737.577792
73360007.443938,1.397678,-21.157146,244424.525848
73368046.896808,1.439823,-19.904616,221267.017218
73376086.349679,1.088341,-18.228080,197344.184122
73384125.802550,1.021766,-21.726203,172737.773998
73392165.255420,0.801022,-20.670563,147531.870154
73400204.708291,0.644043,-20.736033,121812.604445
73408244.161161,0.498146,-22.167649,95667.862952
73416283.614032,0.354587,-24.906842,69186.985661
73424323.066902,0.289650,-23.861399,42460.461178
73432362.519773,0.007591,-23.444872,15579.617519
73440401.972644,-0.197118,-24.327841,-11363.689974
73448441.425514,-0.393653,-21.514640,-38277.392511
73456480.878385,-0.590327,-25.107217,-65069.522464
73464520.331255,-0.768284,-22.083453,-91648.527636
73472559.784126,-0.891702,-24.462713,-117923.584107
73480599.236996,-0.994166,-20.697400,-143804.906584
73488638.689867,-1.187484,-19.702322,-169204.055221
73496678.142738,-1.382265,-22.185936,-194034.237817
73504717.595608,-1.524113,-20.154804,-218210.606406
73512757.048479,-1.772293,-18.827905,-241650.547188
73520796.501349,-1.718114,-17.976716,-264273.962830
73528835.954220,-1.873949,-17.039189,-286003.546180
73536875.407090,-1.907088,-16.002276,-306765.044417
73544914.859961,-2.235677,-15.619407,-326487.512799
73552954.312831,-2.222120,-15.883482,-345103.557087
73560993.765702,-2.375665,-14.119923,-362549.563827
73569033.218573,-2.375481,-13.565931,-378765.917746
73577072.671443,-2.574857,-10.172696,-393697.205450
73585112.124314,-2.531185,-10.722769,-407292.404785
73593151.577184,-2.865629,-9.942322,-419505.059184
73601191.030055,-2.763008,-6.597879,-430293.436414
73609230.482925,-2.862384,-6.799619,-439620.671191
73617269.935796,-3.031649,-7.365002,-447454.891134
73625309.388667,-2.911699,-3.009498,-453769.325693
73633348.841537,-3.012782,-2.441770,-458542.397628
73641388.294408,-2.947150,-1.208367,-461757.796724
73649427.747278,-2.941517,0.752830,-463404.535548
73657467.200149,-3.049374,0.483182,-463476.986979
73665506.653019,-2.929102,2.640651,-461974.903438
73673546.105890,-2.903837,5.528339,-458903.417743
73681585.558761,-2.904747,5.468011,-454273.025557
73689625.011631,-2.749790,8.431617,-448099.549538
73697664.464502,-2.978168,7.560892,-440404.085255
73705703.917372,-2.700540,10.170245,-431212.929109
73713743.370243,-2.642112,11.872773,-420557.488484
73721782.823113,-2.644962,11.218335,-408474.174402
73729822.275984,-2.558720,11.619023,-395004.277123
73737861.728855,-2.291028,13.692968,-380193.825041
73745901.181725,-2.475796,15.520994,-364093.427399
73753940.634596,-2.210659,15.174044,-346758.101353
73761980.087466,-2.001184,16.971738,-328247.083967
73770019.540337,-1.798247,18.009577,-308623.629801
73778058.993207,-1.665205,18.911204,-287954.794753
73786098.446078,-1.585790,20.598004,-266311.206922
73794137.898949,-1.568740,19.093365,-243766.825269
73802177.351819,-1.411349,19.385549,-220398.686879
73810216.804690,-1.349203,20.563861,-196286.643727
73818256.257560,-1.174284,23.246842,-171513.089802
73826295.710431,-0.949102,22.269886,-146162.679566
73834335.163301,-0.705225,22.541344,-120322.038671
73842374.616172,-0.444281,22.074334,-94079.467952
73850414.069043,-0.453213,24.675714,-67524.641691
73858453.521913,-0.152278,24.096433,-40748.301187
73866492.974784,-0.012430,24.422493,-13841.944683
73874532.427654,0.219152,24.237543,13102.485296
73882571.880525,0.372907,21.356305,39992.916126
73890611.333395,0.509792,23.384833,66737.459701
73898650.786266,0.662310,22.889904,93244.726434
73906690.239137,0.897874,22.281548,119424.137542
73914729.692007,1.057645,21.241729,145186.234568
73922769.144878,1.135851,22.820497,170442.985072
73930808.597748,1.316395,20.061465,195108.083448
73938848.050619,1.445510,21.267976,219097.245843
73946887.503489,1.594676,19.116243,242328.498164
73954926.956360,1.711521,18.529746,264722.456198
73962966.409230,1.870676,17.445040,286202.596874
73971005.862101,1.849007,15.671336,306695.519753
73979045.314972,2.108284,14.987900,326131.197849
73987084.767842,2.100062,12.867001,344443.216919
73995124.220713,2.169041,14.302668,361569.002410
74003163.673583,2.435982,12.966004,377450.033281
74011203.126454,2.435008,11.694846,392032.041983
74019242.579324,2.427075,11.190415,405265.199894
74027282.032195,2.597748,8.376792,417104.287585
74035321.485066,2.885755,5.921533,427508.849359
74043360.937936,2.713301,6.074272,436443.331469
74051400.390807,2.772924,4.599113,443877.203625
74059439.843677,2.670148,6.314985,449785.063321
74067479.296548,2.893418,2.992337,454146.722631
74075518.749418,2.839263,1.253440,456947.277194
74083558.202289,2.975081,0.399474,458177.157152
74091597.655160,2.949804,0.576073,457832.159846
74099637.108030,2.950098,-5.947272,455913.464176
74107676.560901,2.716095,-1.122636,452427.626575
74115716.013771,2.775091,-6.076749,447386.558604
74123755.466642,2.807174,-7.288395,440807.486249
74131794.919512,2.728829,-9.321600,432712.891055
74139834.372383,2.538874,-9.393797,423130.433310
74147873.825254,2.452731,-10.707827,412092.857522
74155913.278124,2.270016,-13.835201,399637.880520
74163952.730995,2.401331,-13.678320,385808.062586
74171992.183865,2.306752,-16.502321,370650.662007
74180031.636736,2.162129,-15.123948,354217.473596
74188071.089606,2.056835,-17.224513,336564.651698
74196110.542477,1.936729,-16.815963,317752.518303
74204149.995348,1.785760,-16.869240,297845.356921
74212189.448218,1.517491,-20.683455,276911.192915
74220228.901089,1.410360,-17.538745,255021.561050
74228268.353959,1.414151,-18.493684,232251.261049
74236307.806830,1.198775,-20.701502,208678.101991
74244347.259700,0.958997,-22.727432,184382.636432
74252386.712571,0.919707,-19.468159,159447.885141
74260426.165442,0.730047,-20.898801,133959.053411
74268465.618312,0.535155,-21.007793,108003.239898
74276505.071183,0.454353,-23.475662,81669.138997
74284544.524053,0.140519,-23.475789,55046.737762
74292583.976924,0.058409,-22.787852,28227.008403
74300623.429794,-0.115807,-22.971284,1301.597430
74308662.882665,-0.153103,-21.753128,-25637.487524
74316702.335535,-0.509532,-20.850906,-52498.192095
74324741.788406,-0.638286,-23.547070,-79188.729759
74332781.241277,-0.609090,-22.920515,-105617.895473
74340820.694147,-0.976229,-22.995662,-131695.377334
74348860.147018,-1.039913,-23.471018,-157332.065193
74356899.599888,-1.375247,-22.814359,-182440.355148
74364939.052759,-1.435663,-22.579868,-206934.448902
74372978.505629,-1.569566,-21.315654,-230730.646947
74381017.958500,-1.777474,-20.808093,-253747.634575
74389057.411371,-1.627262,-20.243700,-275906.759744
74397096.864241,-1.950491,-15.957413,-297132.301835
74405136.317112,-2.092459,-14.747616,-317351.730407
74413175.769982,-2.164750,-17.579514,-336495.953042
74421215.222853,-2.409417,-13.669470,-354499.551434
74429254.675723,-2.511782,-13.295859,-371301.004945
74437294.128594,-2.556562,-12.792737,-386842.900821
74445333.581465,-2.559053,-11.505121,-401072.130379
74453373.034335,-2.711114,-8.952751,-413940.070489
74461412.487206,-2.755598,-7.207230,-425402.749721
74469451.940076,-2.835572,-8.081813,-435420.998613
74477491.392947,-2.812246,-6.194433,-443960.583498
74485530.845817,-2.718121,-4.919585,-450992.323506
74493570.298688,-2.729167,-4.364296,-456492.190266
74501609.751559,-2.926965,-1.931080,-460441.390014
74509649.204429,-3.089086,-2.634348,-462826.427822
74517688.657300,-2.952387,2.413360,-463639.153706
74525728.110170,-2.917438,1.389087,-462876.790474
74533767.563041,-2.905565,4.514247,-460541.943223
74541807.015911,-3.002382,5.561068,-456642.590425
74549846.468782,-3.041082,6.035418,-451192.056683
74557885.921653,-2.703763,7.184439,-444208.967177
74565925.374523,-2.732878,10.468235,-435717.184032
74573964.827394,-2.508836,8.007892,-425745.724781
74582004.280264,-2.580676,13.328389,-414328.663194
74590043.733135,-2.483171,10.575388,-401505.012860
74598083.186005,-2.317806,12.111309,-387318.593863
74606122.638876,-2.471477,13.959793,-371817.883042
74614162.091747,-2.240795,15.873424,-355055.848346
74622201.544617,-2.075090,17.991835,-337089.767828
74630240.997488,-2.038618,18.288353,-317981.033929
74638280.450358,-1.772098,17.835245,-297794.943678
74646319.903229,-1.721384,19.324539,-276600.475574
74654359.356099,-1.489922,19.629797,-254470.053877
74662398.808970,-1.392101,21.457457,-231479.301118
74670438.261841,-1.270616,19.810317,-207706.779694
74678477.714711,-1.053980,22.225362,-183233.723406
74686517.167582,-0.999228,23.584309,-158143.759875
74694556.620452,-0.767837,23.780378,-132522.624773
74702596.073323,-0.559379,23.235162,-106457.868856
74710635.526193,-0.467642,22.373171,-80038.558789
74718674.979064,-0.236263,23.553911,-53354.972795
74726714.431934,-0.091092,23.162488,-26498.292163
74734753.884805,0.104967,22.463677,439.710334
74742793.337676,0.149902,24.489469,27366.984031
74750832.790546,0.355576,21.996922,54191.514928
74758872.243417,0.498922,23.120526,80821.640109
74766911.696287,0.637310,22.269456,107166.360970
74774951.149158,0.878359,24.145756,133135.654168
74782990.602028,0.962155,21.290303,158640.779246
74791030.054899,1.083625,23.187306,183594.581870
74799069.507770,1.348609,20.832128,207911.791648
74807108.960640,1.521724,21.845384,231509.313505
74815148.413511,1.740905,18.817473,254306.511638
74823187.866381,1.902790,18.631512,276225.485052
74831227.319252,1.923266,18.927537,297191.333759
74839266.772122,1.895009,17.111297,317132.414725
74847306.224993,1.904830,14.745669,335980.586679
74855345.677864,2.245781,15.312194,353671.442963
74863385.130734,2.473496,15.421480,370144.531617
74871424.583605,2.296607,12.412389,385343.561951
74879464.036475,2.363056,8.643284,399216.596902
74887503.489346,2.559152,9.998384,411716.230498
74895542.942216,2.654261,8.445307,422799.749868
74903582.395087,2.636741,5.968868,432429.281182
74911621.847958,2.843895,7.176945,440571.919074
74919661.300828,2.703174,6.745738,447199.839094
74927700.753699,2.799006,0.992191,452290.392774
74935740.206569,2.741702,2.251119,455826.185030
74943779.659440,2.834824,-0.216125,457795.133599
74951819.112310,2.809869,0.921018,458190.510327
74959858.565181,2.790976,-0.638378,457010.964162
74967898.018052,2.685148,-2.287903,454260.525763
74975937.470922,2.880561,-6.250590,449948.593741
74983976.923793,2.687914,-7.285692,444089.902527
74992016.376663,2.783328,-7.684489,436704.472030
75000055.829534,2.585295,-7.895209,427817.539230
75008095.282404,2.578508,-9.726194,417459.471936
75016134.735275,2.451184,-11.935374,405665.665007
75024174.188146,2.345340,-14.192470,392476.419422
75032213.641016,2.334914,-12.670473,377936.804548
75040253.093887,2.051943,-16.223078,362096.504144
75048292.546757,2.228744,-14.144226,345009.646579
75056331.999628,1.973499,-16.015768,326734.619871
75064371.452498,1.831899,-17.588568,307333.872165
75072410.905369,1.731289,-17.980412,286873.698342
75080450.358240,1.584506,-17.463623,265424.013482
75088489.811110,1.526324,-19.096136,243058.113952
75096529.263981,1.093614,-23.133143,219852.426940
75104568.716851,1.109512,-21.783564,195886.249304
75112608.169722,0.939769,-20.264610,171241.476593
75120647.622592,0.632332,-22.341221,146002.323204
75128687.075463,0.720539,-21.665691,120255.034612
75136726.528333,0.458603,-21.364117,94087.592654
75144765.981204,0.403412,-22.938722,67589.414888
75152805.434075,0.201887,-25.383511,40851.049038
75160844.886945,0.066050,-21.175497,13963.863581
75168884.339816,-0.236653,-22.506902,-12980.264467
75176923.792686,-0.234970,-24.496951,-39889.263513
75184963.245557,-0.581741,-25.868287,-66671.182003
75193002.698427,-0.615008,-23.103108,-93234.502633
75201042.151298,-0.719159,-23.438376,-119488.455077
75209081.604169,-0.838310,-22.409717,-145343.326161
75217121.057039,-1.145821,-21.979942,-170710.766424
75225160.509910,-1.453711,-21.569143,-195504.092018
75233199.962780,-1.490084,-19.847786,-219638.580922
75241239.415651,-1.668709,-16.364773,-243031.762442
75249278.868521,-1.894663,-17.217202,-265603.699034
75257318.321392,-1.975380,-19.218511,-287277.259448
75265357.774263,-1.903368,-15.398730,-307978.382306
75273397.227133,-2.119577,-15.007001,-327636.329178
75281436.680004,-2.184956,-14.043685,-346183.926296
75289476.132874,-2.349370,-11.948607,-363557.794108
75297515.585745,-2.512023,-12.046068,-379698.563843
75305555.038615,-2.560723,-11.184082,-394551.080391
75313594.491486,-2.777973,-7.871658,-408064.590767
75321633.944357,-2.740081,-8.920588,-420192.917545
75329673.397227,-2.713158,-6.882587,-430894.616658
75337712.850098,-2.922913,-6.720726,-440133.119001
75345752.302968,-2.983758,-5.895181,-447876.855411
75353791.755839,-2.957176,-5.409221,-454099.364534
75361831.208709,-2.852997,-2.836820,-458779.383241
75369870.661580,-2.951072,0.133412,-461900.919303
75377910.114451,-2.990656,-1.551427,-463453.306021
75385949.567321,-2.907181,4.510413,-463431.238692
75393989.020192,-2.860104,1.360802,-461834.792721
75402028.473062,-2.800430,4.864423,-458669.423369
75410067.925933,-3.048845,5.948769,-453945.947121
75418107.378803,-2.830872,6.960764,-447680.504704
75426146.831674,-2.685296,9.959035,-439894.505954
75434186.284545,-2.734185,9.992364,-430614.556645
75442225.737415,-2.850088,10.276829,-419872.367568
75450265.190286,-2.550725,9.996905,-407704.646185
75458304.643156,-2.575367,12.687164,-394152.971180
75466344.096027,-2.385798,16.059244,-379263.650398
75474383.548897,-2.317018,15.040655,-363087.562584
75482423.001768,-2.230861,17.500962,-345679.983533
75490462.454638,-1.918859,18.840216,-327100.397216
75498501.907509,-1.938709,16.930504,-307412.292495
75506541.360380,-1.735447,19.146443,-286682.946188
75514580.813250,-1.672547,18.299274,-264983.193173
75522620.266121,-1.336313,20.225180,-242387.184329
75530659.718991,-1.279181,21.279707,-218972.133163
75538699.171862,-1.316400,18.972983,-194818.051953
75546738.624732,-1.020938,21.234428,-170007.478341
75554778.077603,-0.861165,23.259205,-144625.193287
75562817.530474,-0.538378,23.257193,-118757.931365
75570856.983344,-0.509623,23.155754,-92494.084378
75578896.436215,-0.310916,24.816899,-65923.399311
75586935.889085,-0.294040,23.273198,-39136.671655
75594975.341956,-0.115870,20.452086,-12225.435147
75603014.794826,0.180713,24.547797,14718.351013
75611054.247697,0.174405,23.324580,41602.616400
75619093.700568,0.399251,24.094972,68335.493977
75627133.153438,0.661429,19.951435,94825.634020
75635172.606309,0.801917,22.976198,120982.516272
75643212.059179,0.899008,21.202144,146716.759258
75651251.512050,1.157690,21.331331,171940.425720
75659290.964920,1.284538,19.375047,196567.323105
75667330.417791,1.535208,19.771615,220513.298095
75675369.870662,1.438673,21.507161,243696.524179
75683409.323532,1.643565,18.444216,266037.781251
75691448.776403,1.784299,18.263980,287460.726328
75699488.229273,2.013735,16.957567,307892.154416
75707527.682144,2.038890,16.053026,327262.248665
75715567.135014,2.363993,15.468310,345504.818940
75723606.587885,2.294490,12.546416,362557.528003
75731646.040756,2.313761,12.848428,378362.104526
75739685.493626,2.467979,9.005304,392864.542215
75747724.946497,2.398712,9.170252,406015.284347
75755764.399367,2.465564,6.884581,417769.393128
75763803.852238,2.729715,9.212681,428086.703237
75771843.305108,2.508609,6.763811,436931.959079
75779882.757979,2.862522,1.314909,444274.935266
75787922.210850,2.882125,7.723994,450090.539890
75795961.663720,2.763784,1.104861,454358.900274
75804001.116591,2.936993,1.124796,457065.430874
75812040.569461,2.892094,-0.775406,458200.883123
75820080.022332,2.836526,-1.047084,457761.377033
75828119.475202,2.753996,-3.582859,455748.414451
75836158.928073,2.650315,-5.037511,452168.873936
75844198.380944,2.906119,-5.347235,447034.987243
75852237.833814,2.658933,-7.488765,440364.297529
75860277.286685,2.593863,-7.361935,432179.599412
75868316.739555,2.566387,-9.314708,422508.861071
75876356.192426,2.516940,-10.587819,411385.128677
75884395.645296,2.480753,-13.831319,398846.413474
75892435.098167,2.364240,-12.847787,384935.561884
75900474.551038,2.309652,-16.969872,369700.109098
75908514.003908,2.025221,-15.498581,353192.116642
75916553.456779,2.115677,-15.701867,335467.994476
75924592.909649,1.899187,-17.621338,316588.308237
75932632.362520,1.756411,-18.930248,296617.572266
75940671.815390,1.567382,-20.178260,275624.029172
75948711.268261,1.435688,-20.335037,253679.416626
75956750.721131,1.401996,-19.826779,230858.722224
75964790.174002,1.029971,-19.540411,207239.927253
75972829.626873,0.972253,-21.617473,182903.740211
75980869.079743,1.002661,-23.559544,157933.321018
75988908.532614,0.661115,-23.041331,132413.996848
75996947.985484,0.561950,-24.454606,106432.970555
76004987.438355,0.451926,-23.671765,80079.022690
76013026.891225,0.338746,-22.386082,53442.208124
76021066.344096,0.085634,-23.696072,26613.548322
76029105.796967,-0.312799,-21.960810,-315.279692
76037145.249837,-0.221233,-22.331462,-27252.256606
76045184.702708,-0.517317,-24.504016,-54105.335262
76053224.155578,-0.586889,-25.772613,-80782.755193
76061263.608449,-0.632905,-21.807048,-107193.356180
76069303.061319,-1.081393,-21.530019,-133246.889763
76077342.514190,-1.191140,-22.392915,-158854.327621
76085381.967061,-1.416476,-19.934999,-183928.165807
76093421.419931,-1.409228,-20.038899,-208382.723749
76101460.872802,-1.560237,-20.180285,-232134.437039
76109500.325672,-1.750987,-19.111109,-255102.142979
76117539.778543,-1.884329,-17.535185,-277207.357927
76125579.231413,-2.126321,-18.141173,-298374.545484
76133618.684284,-2.039110,-18.395661,-318531.374614
76141658.137155,-2.110096,-15.804923,-337608.966807
76149697.590025,-2.480306,-12.873590,-355542.131448
76157737.042896,-2.567148,-13.738510,-372269.588573
76165776.495766,-2.647785,-12.221747,-387734.178288
76173815.948637,-2.699204,-10.856844,-401883.056074
76181855.401507,-2.866536,-10.355835,-414667.873371
76189894.854378,-2.823829,-9.226992,-426044.942798
76197934.307249,-2.681363,-7.088786,-435975.387422
76205973.760119,-2.892845,-6.687441,-444425.273623
76214013.212990,-2.820560,-2.312354,-451365.727041
76222052.665860,-2.847778,-4.597083,-456773.031240
76230092.118731,-2.867424,-0.805904,-460628.708759
76238131.571601,-2.964366,0.077324,-462919.584244
76246171.024472,-2.906480,1.120356,-463637.829478
76254210.477343,-3.065782,-0.312702,-462780.990122
76262249.930213,-2.928022,3.253446,-460351.994106
76270289.383084,-3.089798,3.918753,-456359.141630
76278328.835954,-2.897248,2.903131,-450816.076786
76286368.288825,-2.832174,9.273928,-443741.740950
76294407.741695,-2.737599,8.101561,-435160.308053
