Time,x,y
59387438.354890,2.592097,0.196713
59395477.807760,2.747174,-0.067384
59403517.260631,2.842864,-0.136641
59411556.713501,2.766897,-0.477216
59419596.166372,2.610869,-0.581688
59427635.619243,2.695249,-0.800545
59435675.072113,2.795133,-1.002713
59443714.524984,2.751080,-0.589025
59451753.977854,2.638852,-1.153447
59459793.430725,2.491740,-1.111356
59467832.883595,2.444586,-1.460788
59475872.336466,2.400594,-1.119268
59483911.789337,2.201998,-1.594441
59491951.242207,2.130136,-1.963522
59499990.695078,2.019445,-1.786228
59508030.147948,1.801890,-1.745001
59516069.600819,1.758446,-2.124102
59524109.053689,1.469530,-2.137683
59532148.506560,1.394800,-2.215322
59540187.959431,1.486779,-2.344841
59548227.412301,1.314897,-2.647485
59556266.865172,0.943842,-2.232881
59564306.318042,0.913147,-2.611311
59572345.770913,0.737177,-2.540757
59580385.223783,0.679634,-2.390132
59588424.676654,0.380384,-2.688548
59596464.129525,0.158698,-2.737232
59604503.582395,0.107642,-2.933573
59612543.035266,-0.102229,-2.960498
59620582.488136,-0.315660,-2.718895
59628621.941007,-0.422566,-2.728897
59636661.393877,-0.526287,-2.544797
59644700.846748,-0.750459,-2.480167
59652740.299618,-1.066832,-2.570171
59660779.752489,-1.124244,-2.483596
59668819.205360,-1.210830,-2.583464
59676858.658230,-1.489502,-2.317131
59684898.111101,-1.568908,-2.364232
59692937.563971,-1.789604,-2.274110
59700977.016842,-1.858778,-2.067490
59709016.469712,-2.045601,-2.027292
59717055.922583,-1.948775,-1.929082
59725095.375454,-2.079826,-1.640609
59733134.828324,-2.262384,-1.572118
59741174.281195,-2.378281,-1.584943
59749213.734065,-2.418663,-1.614669
59757253.186936,-2.670820,-1.323174
59765292.639806,-2.678860,-1.087403
59773332.092677,-2.719896,-0.866213
59781371.545548,-2.772596,-0.912308
59789410.998418,-2.767625,-0.787530
59797450.451289,-2.923665,-0.458567
59805489.904159,-2.908841,-0.337785
59813529.357030,-2.889734,-0.041378
59821568.809900,-2.729640,-0.346804
59829608.262771,-2.825290,0.160813
59837647.715642,-2.981132,-0.082212
59845687.168512,-2.868189,0.299269
59853726.621383,-2.929045,0.647199
59861766.074253,-2.823553,0.741646
59869805.527124,-2.705578,0.763743
59877844.979994,-2.735211,0.929720
59885884.432865,-2.725646,1.092790
59893923.885736,-2.679142,1.261040
59901963.338606,-2.535538,1.415747
59910002.791477,-2.549374,1.713349
59918042.244347,-2.257069,1.576843
59926081.697218,-2.278134,1.982824
59934121.150088,-2.210248,1.807251
59942160.602959,-1.972479,2.099441
59950200.055830,-1.785366,2.139255
59958239.508700,-1.629932,2.127305
59966278.961571,-1.522075,2.191331
59974318.414441,-1.351164,2.454657
59982357.867312,-1.187591,2.341518
59990397.320182,-1.173812,2.469787
59998436.773053,-1.053576,2.551412
60006476.225924,-0.855750,2.415262
60014515.678794,-0.660367,2.730421
60022555.131665,-0.415791,2.661674
60030594.584535,-0.219800,2.971210
60038634.037406,-0.109996,2.589756
60046673.490276,0.003281,2.958279
60054712.943147,0.331856,2.758388
60062752.396017,0.407388,2.607215
60070791.848888,0.598627,2.588435
60078831.301759,0.924286,2.585796
60086870.754629,0.724727,2.622439
60094910.207500,1.059048,2.787318
60102949.660370,1.317880,2.403310
60110989.113241,1.277807,2.537667
60119028.566111,1.635590,2.212067
60127068.018982,1.595074,1.919939
60135107.471853,1.825500,2.156954
60143146.924723,1.957769,1.795570
60151186.377594,1.998302,1.816568
60159225.830464,2.103739,1.812088
60167265.283335,2.291939,1.559496
60175304.736205,2.379542,1.701055
60183344.189076,2.434017,1.463011
60191383.641947,2.540272,1.359618
60199423.094817,2.623888,1.314757
60207462.547688,2.570343,1.142460
60215502.000558,2.754416,0.926130
60223541.453429,2.898913,0.374027
60231580.906299,2.975367,0.622049
60239620.359170,2.885634,0.385306
60247659.812041,3.015684,0.262795
60255699.264911,2.944059,-0.137644
60263738.717782,2.849178,-0.315517
60271778.170652,2.944514,-0.307830
60279817.623523,2.852074,-0.612788
60287857.076393,2.725728,-0.684641
60295896.529264,2.785519,-0.566672
60303935.982135,2.691378,-0.769051
60311975.435005,2.631521,-1.056303
60320014.887876,2.431435,-1.256991
60328054.340746,2.511434,-1.347287
60336093.793617,2.303574,-1.477446
60344133.246487,2.342690,-1.448099
60352172.699358,2.143966,-1.618470
60360212.152229,2.184512,-2.210476
60368251.605099,1.955732,-1.805979
60376291.057970,1.773960,-1.919312
60384330.510840,1.734420,-2.162040
60392369.963711,1.480506,-2.244266
60400409.416581,1.358427,-2.570025
60408448.869452,1.266350,-2.076885
60416488.322323,1.179679,-2.580610
60424527.775193,0.949220,-2.535990
60432567.228064,0.910494,-2.680757
60440606.680934,0.655860,-2.691854
60448646.133805,0.362107,-2.646035
60456685.586675,0.249235,-2.635332
60464725.039546,0.051719,-2.859366
60472764.492416,0.078271,-2.425245
60480803.945287,-0.102893,-2.517583
60488843.398158,-0.443812,-2.823121
60496882.851028,-0.605982,-2.773408
60504922.303899,-0.685316,-2.649632
60512961.756769,-0.768131,-2.709782
60521001.209640,-0.996687,-2.468403
60529040.662510,-1.390295,-2.357975
60537080.115381,-1.260610,-2.362735
60545119.568252,-1.371273,-2.390705
60553159.021122,-1.594680,-2.278142
60561198.473993,-1.776434,-2.105932
60569237.926863,-1.801210,-2.154787
60577277.379734,-2.042418,-1.859232
60585316.832604,-2.211383,-2.102183
60593356.285475,-2.214716,-1.625034
60601395.738346,-2.261824,-1.543249
60609435.191216,-2.415340,-1.268762
60617474.644087,-2.475969,-1.637654
60625514.096957,-2.547167,-1.100630
60633553.549828,-2.844015,-1.131479
60641593.002698,-2.723562,-1.071185
60649632.455569,-2.763070,-0.746244
60657671.908440,-3.122959,-0.410635
60665711.361310,-2.816179,-0.626941
60673750.814181,-2.908187,-0.171117
60681790.267051,-3.079828,-0.094106
60689829.719922,-3.104583,0.125688
60697869.172792,-3.123014,0.099383
60705908.625663,-2.928399,0.480501
60713948.078534,-2.909815,0.646279
60721987.531404,-2.839722,0.807327
60730026.984275,-3.038020,0.693145
60738066.437145,-2.768693,1.016376
60746105.890016,-2.691077,0.998762
60754145.342886,-2.605403,1.310802
60762184.795757,-2.487599,1.248332
60770224.248628,-2.460941,1.421511
60778263.701498,-2.339152,1.621815
60786303.154369,-2.253734,1.643361
60794342.607239,-2.198182,1.919622
60802382.060110,-2.049235,2.010471
60810421.512980,-1.981379,1.945242
60818460.965851,-1.754579,2.240675
60826500.418722,-1.616308,2.650479
60834539.871592,-1.458632,2.220864
60842579.324463,-1.276889,2.458132
60850618.777333,-1.052292,2.592744
60858658.230204,-0.898332,2.475873
60866697.683074,-0.858936,2.607029
60874737.135945,-0.898815,2.331629
60882776.588815,-0.500769,2.523350
60890816.041686,-0.387764,2.916355
60898855.494557,-0.109938,2.911868
60906894.947427,0.034840,2.824861
60914934.400298,0.133133,2.436867
60922973.853168,0.290713,2.871112
60931013.306039,0.410338,2.589157
60939052.758909,0.704262,2.468736
60947092.211780,0.843111,2.673334
60955131.664651,0.904744,2.247101
60963171.117521,1.207364,2.450717
60971210.570392,1.342876,2.549032
60979250.023262,1.561889,2.591214
60987289.476133,1.679501,1.992900
60995328.929003,1.662229,2.427239
61003368.381874,1.859708,2.298735
61011407.834745,1.824381,2.194187
61019447.287615,2.096263,1.750572
61027486.740486,2.162128,1.778827
61035526.193356,2.402252,1.446229
61043565.646227,2.330932,1.650591
61051605.099097,2.450166,1.417822
61059644.551968,2.774639,1.181848
61067684.004839,2.592706,1.197692
61075723.457709,2.631235,0.712162
61083762.910580,2.659235,0.835288
61091802.363450,2.563135,0.667322
61099841.816321,2.781494,0.526092
61107881.269191,2.978251,0.359830
61115920.722062,2.875440,-0.108275
61123960.174933,2.899977,0.003940
61131999.627803,2.729647,0.021094
61140039.080674,2.674401,-0.508910
61148078.533544,2.792258,-0.698656
61156117.986415,2.796459,-0.714555
61164157.439285,2.679306,-0.628890
61172196.892156,2.730719,-0.989970
61180236.345027,2.733832,-1.150606
61188275.797897,2.416070,-1.364142
61196315.250768,2.460455,-1.197920
61204354.703638,2.240757,-1.587080
61212394.156509,2.218416,-1.821871
61220433.609379,2.081196,-1.885121
61228473.062250,2.008984,-1.912064
61236512.515120,1.862180,-1.881209
61244551.967991,1.652416,-2.205994
61252591.420862,1.719122,-2.289153
61260630.873732,1.579542,-2.397541
61268670.326603,1.249582,-2.415431
61276709.779473,1.184818,-2.379131
61284749.232344,0.932951,-2.374680
61292788.685214,0.938264,-2.467981
61300828.138085,0.735708,-2.503287
61308867.590956,0.444318,-2.606661
61316907.043826,0.437243,-2.882518
61324946.496697,0.214953,-2.701459
61332985.949567,0.198120,-2.737198
61341025.402438,-0.139101,-3.065114
61349064.855308,-0.268409,-2.761923
61357104.308179,-0.363437,-2.441220
61365143.761050,-0.622660,-2.803567
61373183.213920,-0.799889,-2.792949
61381222.666791,-0.814033,-2.649833
61389262.119661,-1.166413,-2.624520
61397301.572532,-1.313821,-2.516551
61405341.025402,-1.300702,-2.393822
61413380.478273,-1.595171,-2.093490
61421419.931144,-1.742921,-1.953278
61429459.384014,-1.724378,-1.873918
61437498.836885,-1.688196,-1.942815
61445538.289755,-2.173273,-2.136192
61453577.742626,-2.174668,-1.852205
61461617.195496,-2.531738,-1.613856
61469656.648367,-2.305760,-1.219547
61477696.101238,-2.462514,-1.470887
61485735.554108,-2.578153,-1.421553
61493775.006979,-2.652818,-1.150947
61501814.459849,-2.750611,-1.140753
61509853.912720,-2.789918,-0.832111
61517893.365590,-2.895367,-0.893630
61525932.818461,-2.742168,-0.245001
61533972.271332,-2.889405,-0.203722
61542011.724202,-2.856323,-0.274081
61550051.177073,-3.048104,-0.108125
61558090.629943,-2.894599,0.034887
61566130.082814,-2.778857,0.389962
61574169.535684,-2.800675,0.435452
61582208.988555,-3.030482,0.707443
61590248.441426,-2.794837,0.476323
61598287.894296,-2.811001,0.901321
61606327.347167,-2.757775,1.094861
61614366.800037,-2.655705,0.947389
61622406.252908,-2.458085,1.135440
61630445.705778,-2.366692,1.344275
61638485.158649,-2.399206,1.694335
61646524.611519,-2.191035,1.712804
61654564.064390,-2.149872,1.792423
61662603.517261,-2.025164,1.741299
61670642.970131,-2.084907,1.999218
61678682.423002,-1.917719,2.230108
61686721.875872,-1.908898,2.274326
61694761.328743,-1.660437,2.290360
61702800.781613,-1.435012,2.536160
61710840.234484,-1.226491,2.775434
61718879.687355,-0.973249,2.637035
61726919.140225,-0.978722,2.634863
61734958.593096,-0.787186,2.300173
61742998.045966,-0.532952,2.400776
61751037.498837,-0.528860,2.676100
61759076.951707,-0.266927,2.569478
61767116.404578,-0.099120,2.695704
61775155.857449,0.003206,2.853651
61783195.310319,0.227732,2.380723
61791234.763190,0.562538,2.643889
61799274.216060,0.541494,2.759168
61807313.668931,0.631814,2.526279
61815353.121801,0.942263,2.688528
61823392.574672,1.005734,2.530369
61831432.027543,1.058518,2.439299
61839471.480413,1.360526,2.243526
61847510.933284,1.451018,2.140541
61855550.386154,1.642496,2.087199
61863589.839025,1.708051,2.201897
61871629.291895,1.866268,1.737624
61879668.744766,2.019643,1.815043
61887708.197637,2.202330,1.644777
61895747.650507,2.181508,1.889789
61903787.103378,2.280194,1.575273
61911826.556248,2.585631,1.218443
61919866.009119,2.517818,1.032063
61927905.461989,2.502634,1.191045
61935944.914860,2.617031,1.083591
61943984.367731,2.749104,0.978124
61952023.820601,2.781320,0.512441
61960063.273472,2.773469,0.692379
61968102.726342,2.761697,0.293007
61976142.179213,2.777083,0.275608
61984181.632083,2.856292,0.123137
61992221.084954,2.914533,-0.164383
62000260.537825,2.764473,-0.381803
62008299.990695,2.823077,-0.540641
62016339.443566,2.714021,-0.507613
62024378.896436,2.829083,-0.634993
62032418.349307,2.654851,-0.964849
62040457.802177,2.730095,-0.928869
62048497.255048,2.594030,-1.541618
62056536.707918,2.546838,-1.282288
62064576.160789,2.479506,-1.424541
62072615.613660,2.382623,-1.539341
62080655.066530,2.312633,-1.693626
62088694.519401,1.994158,-1.722252
62096733.972271,2.062811,-1.982593
62104773.425142,1.907656,-1.959807
62112812.878012,1.556038,-2.112631
62120852.330883,1.587371,-2.291696
62128891.783754,1.402511,-2.321964
62136931.236624,1.279256,-2.537015
62144970.689495,1.116219,-2.378317
62153010.142365,0.906899,-2.618687
62161049.595236,0.855734,-2.595892
62169089.048106,0.641933,-2.519548
62177128.500977,0.608801,-2.554211
62185167.953848,0.264439,-2.640946
62193207.406718,0.087553,-3.016152
62201246.859589,-0.022677,-2.584865
62209286.312459,-0.087964,-2.692138
62217325.765330,-0.375130,-2.857489
62225365.218200,-0.537428,-2.664443
62233404.671071,-0.759879,-2.777073
62241444.123942,-0.901586,-2.645122
62249483.576812,-1.183017,-2.552222
62257523.029683,-1.172216,-2.674391
62265562.482553,-1.349598,-2.385447
62273601.935424,-1.530284,-2.394610
62281641.388294,-1.572903,-2.266126
62289680.841165,-1.711095,-2.547422
62297720.294036,-1.938963,-2.078127
62305759.746906,-2.074328,-2.022643
62313799.199777,-2.094674,-1.807750
62321838.652647,-2.178800,-2.147551
62329878.105518,-2.458026,-1.590097
62337917.558388,-2.540225,-1.265093
62345957.011259,-2.612328,-1.577901
62353996.464130,-2.543209,-1.118208
62362035.917000,-2.739688,-1.155246
62370075.369871,-2.799467,-0.800563
62378114.822741,-2.783513,-0.659326
62386154.275612,-2.979665,-0.330644
62394193.728482,-2.827245,-0.544936
62402233.181353,-2.901283,-0.356016
62410272.634224,-3.010769,-0.167978
62418312.087094,-3.067080,-0.037270
62426351.539965,-3.125111,0.264696
62434390.992835,-2.893375,0.153777
62442430.445706,-2.795457,0.210521
62450469.898576,-2.884852,0.573448
62458509.351447,-2.802118,0.925756
62466548.804317,-2.702941,1.166795
62474588.257188,-2.726743,1.119838
62482627.710059,-2.728531,1.391475
62490667.162929,-2.680157,1.568709
62498706.615800,-2.483687,1.471310
62506746.068670,-2.258626,1.638203
62514785.521541,-2.366594,1.539615
62522824.974411,-2.055680,2.228910
62530864.427282,-1.931771,1.957991
62538903.880153,-1.922353,2.108758
62546943.333023,-1.822396,2.166559
62554982.785894,-1.496376,2.494618
62563022.238764,-1.404329,2.495870
62571061.691635,-1.375257,2.495957
62579101.144505,-1.250336,2.291217
62587140.597376,-1.056783,2.334402
62595180.050247,-0.896287,2.672852
62603219.503117,-0.552966,2.711939
62611258.955988,-0.414957,2.726346
62619298.408858,-0.306757,2.553683
62627337.861729,-0.265570,2.839180
62635377.314599,-0.003682,2.615086
62643416.767470,0.137470,2.516098
62651456.220341,0.353833,2.499096
62659495.673211,0.436675,2.712944
62667535.126082,0.589947,2.840095
62675574.578952,0.979696,2.506686
62683614.031823,0.944593,2.475252
62691653.484693,1.102772,2.637139
62699692.937564,1.337259,2.371813
62707732.390435,1.341953,2.407089
62715771.843305,1.571946,2.398223
62723811.296176,1.703730,2.291364
62731850.749046,1.789536,2.285991
62739890.201917,2.145886,2.003650
62747929.654787,2.034225,1.754785
62755969.107658,2.072304,1.684956
62764008.560529,2.249521,1.615781
62772048.013399,2.334780,1.613560
62780087.466270,2.680388,1.322253
62788126.919140,2.481781,0.902748
62796166.372011,2.528098,1.141576
62804205.824881,2.561574,0.973445
62812245.277752,2.721975,0.652900
62820284.730623,2.879347,0.730164
62828324.183493,2.749313,0.237086
62836363.636364,2.788551,0.130659
62844403.089234,2.783213,0.152704
62852442.542105,2.757888,-0.051365
62860481.994975,2.838068,-0.336647
62868521.447846,2.751520,-0.329115
62876560.900716,2.847327,-0.264683
62884600.353587,2.708746,-0.593531
62892639.806458,2.741267,-0.793369
62900679.259328,2.535349,-1.047685
62908718.712199,2.512522,-1.084873
62916758.165069,2.443566,-1.191346
62924797.617940,2.393202,-1.316993
62932837.070810,2.320209,-1.558938
62940876.523681,2.468399,-1.865534
62948915.976552,2.134022,-2.042122
62956955.429422,2.149374,-1.940161
62964994.882293,1.805303,-2.029017
62973034.335163,1.757596,-2.016041
62981073.788034,1.792245,-2.136928
62989113.240904,1.349519,-2.269661
62997152.693775,1.284692,-2.305410
63005192.146646,1.182679,-2.221987
63013231.599516,1.068945,-2.355302
63021271.052387,0.937231,-2.621662
63029310.505257,0.587954,-2.979395
63037349.958128,0.480387,-2.510870
63045389.410998,0.330667,-2.691243
63053428.863869,0.148438,-2.626331
63061468.316740,-0.041259,-2.541277
63069507.769610,-0.270649,-2.819194
63077547.222481,-0.263450,-2.637900
63085586.675351,-0.342196,-2.858955
63093626.128222,-0.678145,-2.417948
63101665.581092,-0.760273,-2.568834
63109705.033963,-0.922130,-2.590887
63117744.486834,-1.067812,-2.487948
63125783.939704,-1.261541,-2.350187
63133823.392575,-1.420443,-2.601588
63141862.845445,-1.595692,-2.508829
63149902.298316,-1.652886,-2.257330
63157941.751186,-1.778398,-2.021255
63165981.204057,-1.921329,-2.188395
63174020.656928,-2.073086,-1.716214
63182060.109798,-2.293359,-1.871221
63190099.562669,-2.209703,-1.607817
63198139.015539,-2.416887,-1.592741
63206178.468410,-2.443615,-1.470233
63214217.921280,-2.619917,-1.545166
63222257.374151,-2.820241,-1.412500
63230296.827021,-2.671697,-1.038613
63238336.279892,-2.947034,-0.900333
63246375.732763,-2.905978,-0.711011
63254415.185633,-2.975584,-0.525161
63262454.638504,-2.917061,-0.618159
63270494.091374,-2.917729,-0.368376
63278533.544245,-2.978945,-0.100102
63286572.997115,-2.870293,0.213871
63294612.449986,-2.940582,0.315261
63302651.902857,-2.848385,0.509318
63310691.355727,-2.925885,0.517152
63318730.808598,-2.796674,1.092942
63326770.261468,-2.850697,0.660889
63334809.714339,-2.806229,1.180713
63342849.167209,-2.757368,1.059361
63350888.620080,-2.536782,1.651407
63358928.072951,-2.593810,1.304684
63366967.525821,-2.445937,1.807245
63375006.978692,-2.494199,1.951366
63383046.431562,-2.236418,1.934334
63391085.884433,-2.134439,1.901121
63399125.337303,-1.915621,2.101480
63407164.790174,-1.602437,2.255252
63415204.243045,-1.693088,2.227150
63423243.695915,-1.532127,2.025522
63431283.148786,-1.509436,2.468125
63439322.601656,-1.310358,2.464568
63447362.054527,-1.210251,2.492816
63455401.507397,-0.951812,2.487518
63463440.960268,-0.886792,2.314093
63471480.413139,-0.698039,2.593910
63479519.866009,-0.513146,2.778405
63487559.318880,-0.226665,2.886551
63495598.771750,-0.169072,3.033937
63503638.224621,0.070203,2.832147
63511677.677491,0.144242,2.878633
63519717.130362,0.369634,2.702658
63527756.583233,0.563588,2.577983
63535796.036103,0.784451,2.669346
63543835.488974,0.849689,2.483526
63551874.941844,1.234622,2.447821
63559914.394715,1.259670,2.465163
63567953.847585,1.238379,2.403538
63575993.300456,1.601246,2.296128
63584032.753327,1.565919,2.325211
63592072.206197,1.725690,1.903727
63600111.659068,2.103718,2.065709
63608151.111938,2.045382,2.068052
63616190.564809,2.057408,1.823120
63624230.017679,2.251042,1.574869
63632269.470550,2.281080,1.625842
63640308.923420,2.449619,1.424093
63648348.376291,2.579849,1.285585
63656387.829162,2.734111,0.971898
63664427.282032,2.700684,1.007782
63672466.734903,2.657129,0.661209
63680506.187773,2.817424,0.869309
63688545.640644,2.649802,0.665147
63696585.093514,2.863791,0.420001
63704624.546385,2.891372,0.594037
63712663.999256,2.789329,-0.031147
63720703.452126,2.712899,-0.340143
63728742.904997,2.898674,-0.226760
63736782.357867,2.958858,-0.605688
63744821.810738,2.735234,-0.429948
63752861.263608,2.810495,-0.682518
63760900.716479,2.798205,-0.592132
63768940.169350,2.730583,-1.219160
63776979.622220,2.583609,-1.006746
63785019.075091,2.516258,-1.425910
63793058.527961,2.462015,-1.646800
63801097.980832,2.061882,-1.518118
63809137.433702,2.082773,-1.745721
63817176.886573,2.091827,-1.740559
63825216.339444,1.957635,-1.778219
63833255.792314,1.757466,-1.933637
63841295.245185,1.764059,-2.050475
63849334.698055,1.583957,-2.351615
63857374.150926,1.465482,-2.339638
63865413.603796,1.283415,-2.400759
63873453.056667,1.084533,-2.391642
63881492.509538,0.976432,-2.414827
63889531.962408,0.724413,-2.481286
63897571.415279,0.618477,-2.753238
63905610.868149,0.314331,-2.637227
63913650.321020,0.295763,-2.594657
63921689.773890,0.073586,-2.878885
63929729.226761,-0.096846,-2.679806
63937768.679632,0.082311,-2.487622
63945808.132502,-0.364959,-2.769213
63953847.585373,-0.674661,-2.589533
63961887.038243,-0.565791,-2.587966
63969926.491114,-0.830223,-2.515283
63977965.943984,-1.009209,-2.630921
63986005.396855,-1.286133,-2.445337
63994044.849726,-1.292244,-2.473525
64002084.302596,-1.628869,-2.589168
64010123.755467,-1.613258,-2.437111
64018163.208337,-1.770022,-2.104053
64026202.661208,-1.977821,-1.910644
64034242.114078,-2.011931,-1.689058
64042281.566949,-2.179032,-1.740783
64050321.019819,-2.088959,-1.703429
64058360.472690,-2.442372,-1.301618
64066399.925561,-2.445078,-1.290596
64074439.378431,-2.661363,-1.422538
64082478.831302,-2.684472,-1.494225
64090518.284172,-2.762363,-1.079503
64098557.737043,-2.917149,-0.882650
64106597.189913,-2.699211,-0.677426
64114636.642784,-2.778901,-0.544161
64122676.095655,-2.959515,-0.264195
64130715.548525,-3.037259,-0.063713
64138755.001396,-3.004410,-0.308173
64146794.454266,-3.049676,0.178861
64154833.907137,-2.860876,-0.067613
64162873.360007,-2.867618,0.466743
64170912.812878,-2.825826,0.544122
64178952.265749,-2.904271,0.589915
64186991.718619,-2.834718,0.782284
64195031.171490,-2.718449,0.921222
64203070.624360,-2.535718,1.183803
64211110.077231,-2.535116,1.369672
64219149.530101,-2.524154,1.597645
64227188.982972,-2.467317,1.379147
64235228.435843,-2.416330,1.557676
64243267.888713,-2.400064,1.735732
64251307.341584,-2.257461,1.945470
64259346.794454,-2.058034,1.980545
64267386.247325,-1.850221,2.070947
64275425.700195,-1.762643,2.061002
64283465.153066,-1.727722,2.253041
64291504.605937,-1.452939,2.387513
64299544.058807,-1.216246,2.777568
64307583.511678,-1.171759,2.537286
64315622.964548,-0.931121,2.398722
64323662.417419,-0.853472,2.409328
64331701.870289,-0.855853,2.638927
64339741.323160,-0.402843,2.617678
64347780.776031,-0.432658,2.552900
64355820.228901,-0.065329,2.440337
64363859.681772,-0.060569,2.843999
64371899.134642,0.045001,2.504755
64379938.587513,0.271076,2.633584
64387978.040383,0.622876,2.583901
64396017.493254,0.770955,2.554510
64404056.946125,0.539441,2.535920
64412096.398995,0.898043,2.476741
64420135.851866,1.072659,2.511406
64428175.304736,1.351968,2.446524
64436214.757607,1.468325,2.299416
64444254.210477,1.620615,2.390990
64452293.663348,1.758753,2.091292
64460333.116218,1.884741,2.230841
64468372.569089,2.040126,1.929859
64476412.021960,2.097246,1.823198
64484451.474830,2.234517,1.882122
64492490.927701,2.267240,1.920133
64500530.380571,2.341890,1.568194
64508569.833442,2.376751,1.476814
64516609.286312,2.503299,1.325685
64524648.739183,2.637273,0.897501
64532688.192054,2.680961,1.107973
64540727.644924,2.712712,0.644577
64548767.097795,2.748148,0.650809
64556806.550665,2.769055,0.313518
64564846.003536,2.674873,0.430555
64572885.456406,2.842898,-0.117955
64580924.909277,2.958021,0.229805
64588964.362148,2.898938,-0.104399
64597003.815018,2.722645,-0.387999
64605043.267889,2.830128,-0.630974
64613082.720759,2.681871,-0.238937
64621122.173630,2.745998,-1.059094
64629161.626500,2.647230,-0.918214
64637201.079371,2.666111,-1.245309
64645240.532242,2.617867,-1.212339
64653279.985112,2.358588,-1.603977
64661319.437983,2.226798,-1.199705
64669358.890853,2.099972,-1.670184
64677398.343724,2.116389,-1.775594
64685437.796594,2.135745,-1.571995
64693477.249465,1.929982,-2.143181
64701516.702336,1.936336,-2.262846
64709556.155206,1.558289,-2.363564
64717595.608077,1.559939,-2.452652
64725635.060947,1.234095,-2.250150
64733674.513818,1.125749,-2.418147
64741713.966688,1.080130,-2.549768
64749753.419559,0.919270,-2.609621
64757792.872430,0.675952,-2.790636
64765832.325300,0.463417,-2.868278
64773871.778171,0.432224,-2.688703
64781911.231041,0.124359,-2.748696
64789950.683912,-0.193507,-2.569306
64797990.136782,-0.056440,-2.799999
64806029.589653,-0.426563,-2.681183
64814069.042523,-0.476482,-2.735479
64822108.495394,-0.673210,-2.531705
64830147.948265,-0.799425,-2.534730
64838187.401135,-1.002968,-2.715050
64846226.854006,-1.186887,-2.445034
64854266.306876,-1.281780,-2.374554
64862305.759747,-1.422788,-2.246186
64870345.212617,-1.546404,-2.219246
64878384.665488,-1.573099,-1.925252
64886424.118359,-1.852946,-2.096093
64894463.571229,-2.069034,-2.228369
64902503.024100,-2.162494,-2.050287
64910542.476970,-2.242162,-1.634048
64918581.929841,-2.467820,-1.583701
64926621.382711,-2.474289,-1.651383
64934660.835582,-2.484261,-1.469118
64942700.288453,-2.505666,-1.360005
64950739.741323,-2.630079,-0.979720
64958779.194194,-2.790438,-1.087761
64966818.647064,-2.985170,-0.909617
64974858.099935,-2.873121,-0.523893
64982897.552805,-2.982164,-0.713746
64990937.005676,-3.007243,-0.331798
64998976.458547,-2.912473,-0.457763
65007015.911417,-2.910249,-0.018090
65015055.364288,-2.925198,0.051533
65023094.817158,-3.008299,0.285076
65031134.270029,-2.820962,0.319426
65039173.722899,-3.060325,0.723852
65047213.175770,-2.692284,0.983464
65055252.628641,-2.734832,0.815441
65063292.081511,-2.697633,0.974922
65071331.534382,-2.680086,0.962024
65079370.987252,-2.616791,1.567799
65087410.440123,-2.605600,1.396736
65095449.892993,-2.160439,1.673213
65103489.345864,-2.303806,1.832739
65111528.798735,-2.243616,1.752013
65119568.251605,-2.064469,2.101410
65127607.704476,-1.910854,2.100031
65135647.157346,-1.885628,2.109377
65143686.610217,-1.664792,2.106653
65151726.063087,-1.606458,2.334210
65159765.515958,-1.276028,2.725190
65167804.968829,-1.349058,2.496795
65175844.421699,-1.134855,2.560529
65183883.874570,-0.880000,2.652384
65191923.327440,-0.804055,2.415382
65199962.780311,-0.567871,2.896879
65208002.233181,-0.443559,2.623074
65216041.686052,-0.284973,2.760127
65224081.138922,-0.027973,2.791560
65232120.591793,0.034280,2.719417
65240160.044664,0.088386,2.674044
65248199.497534,0.465952,2.603873
65256238.950405,0.577722,2.585865
65264278.403275,0.864734,2.670778
65272317.856146,0.887103,2.644988
65280357.309016,1.071690,2.555337
65288396.761887,1.209963,2.732701
65296436.214758,1.372771,2.507972
65304475.667628,1.448676,2.409799
65312515.120499,1.732521,2.393696
65320554.573369,1.651914,2.004094
65328594.026240,1.896074,2.092773
65336633.479110,1.948093,1.828890
65344672.931981,2.030644,1.689628
65352712.384852,2.333249,1.990427
65360751.837722,2.358543,1.488683
65368791.290593,2.378460,1.111014
65376830.743463,2.562386,1.280713
65384870.196334,2.637305,1.018044
65392909.649204,2.648133,0.943786
65400949.102075,2.757452,0.608706
65408988.554946,2.826101,0.494428
65417028.007816,2.735763,0.517158
65425067.460687,2.729934,0.406423
65433106.913557,2.807675,0.267283
65441146.366428,2.958959,-0.213828
65449185.819298,3.018651,-0.062936
65457225.272169,2.907668,-0.193544
65465264.725040,2.744439,-0.492063
65473304.177910,2.767657,-0.712667
65481343.630781,2.815232,-0.733182
65489383.083651,2.745427,-0.954696
65497422.536522,2.672350,-1.086316
65505461.989392,2.486851,-1.307423
65513501.442263,2.466249,-1.515081
65521540.895134,2.369623,-1.242762
65529580.348004,2.288798,-1.562342
65537619.800875,2.138701,-1.739716
65545659.253745,2.004808,-2.088624
65553698.706616,1.967909,-1.721258
65561738.159486,1.874019,-2.105557
65569777.612357,1.699486,-2.160864
65577817.065228,1.497014,-2.199221
65585856.518098,1.555388,-2.456754
65593895.970969,1.285172,-2.505886
65601935.423839,1.265456,-2.557517
65609974.876710,1.028300,-2.660673
65618014.329580,0.830063,-2.557462
65626053.782451,0.683285,-2.657819
